Frame,Vehicle_ID,Pos_X,Pos_Y,Pos_Z,BBox_X_Min,BBox_X_Max,BBox_Y_Min,BBox_Y_Max,BBox_Z_Min,BBox_Z_Max,MVec_X,MVec_Y,MVec_Z
115,141,35.0959396,45.3679619,0.0017464,2.3958898,1.081725,0.74383,-4.0915023,0.0019327,0.0000004,-2.29E-05,-0.1022911,0
116,146,-13.3507557,6.0817661,-0.0189167,1.8166879,0.9225569,0.7506413,3.8645584,-0.0191522,0.000002,0.0967274,-0.0002399,4.85E-05
116,145,-8.2787857,2.5692611,0.0017312,2.3958898,1.081725,0.74383,4.091468,-0.0201098,0.0000025,0.1022892,-0.0002517,1.00E-07
116,144,24.8770943,-45.2953606,-0.0189057,1.8166879,0.9225569,0.7506413,-3.8661576,0.092342,0.0000017,0.0008831,0.0967865,4.85E-05
116,143,28.417614,-42.9217224,0.0017465,2.3958898,1.081725,0.74383,-4.0914807,0.0232147,0.000001,0.0001812,0.1022911,-2.00E-07
116,142,31.5964565,50.2449951,-0.0189014,1.8166879,0.9225569,0.7506413,-3.8646044,0.0039767,0.0000006,-5.15E-05,-0.0967293,4.85E-05
116,141,35.0959282,45.2656746,0.0017464,2.3958898,1.081725,0.74383,-4.0915164,0.0010404,0.0000003,-1.14E-05,-0.1022873,0
117,146,-13.2544508,6.0815268,-0.0188852,1.8166879,0.9225569,0.7506413,3.8489663,-0.0190649,0.0000023,0.0963049,-0.0002393,3.15E-05
117,145,-8.1764984,2.5690093,0.001731,2.3958898,1.081725,0.74383,4.0914828,-0.0201097,-0.000002,0.1022873,-0.0002518,-2.00E-07
117,144,24.8779392,-45.1990013,-0.0188743,1.8166879,0.9225569,0.7506413,-3.8506489,0.0884288,0.0000015,0.0008449,0.0963593,3.14E-05
117,143,28.4177856,-42.8194313,0.0017465,2.3958898,1.081725,0.74383,-4.0915135,0.0219745,-0.0000006,0.0001716,0.1022911,0
117,142,31.596405,50.1486855,-0.0188699,1.8166879,0.9225569,0.7506413,-3.8490121,0.003921,-0.0000003,-5.15E-05,-0.0963096,3.15E-05
117,141,35.0959129,45.1633835,0.0017463,2.3958898,1.081725,0.74383,-4.0915305,0.0017418,-0.0000023,-1.53E-05,-0.1022911,-1.00E-07
118,146,-13.1584082,6.0812888,-0.018871,1.8166879,0.9225569,0.7506413,3.8397236,-0.0190092,0.0000015,0.0960426,-0.000238,1.42E-05
118,145,-8.0742092,2.5687575,0.0017312,2.3958898,1.081725,0.74383,4.0914961,-0.0201097,0.0000015,0.1022892,-0.0002518,2.00E-07
118,144,24.8787518,-45.1028938,-0.0188597,1.8166879,0.9225569,0.7506413,-3.8414778,0.0849462,0.0000022,0.0008126,0.0961075,0.0000146
118,143,28.4179478,-42.717144,0.0017465,2.3958898,1.081725,0.74383,-4.091536,0.0208265,0.0000019,0.0001622,0.1022873,0
118,142,31.5963688,50.0526466,-0.0188557,1.8166879,0.9225569,0.7506413,-3.8397693,0.0029504,-0.0000006,-3.62E-05,-0.0960389,1.42E-05
118,141,35.0959091,45.0610924,0.0017464,2.3958898,1.081725,0.74383,-4.0915446,0.0004882,-0.0000009,-3.80E-06,-0.1022911,1.00E-07
119,146,-13.0624781,6.0810509,-0.0188729,1.8166879,0.9225569,0.7506413,3.8363567,-0.0189851,0.0000022,0.0959301,-0.0002379,-1.90E-06
119,145,-7.9719219,2.5685058,0.001731,2.3958898,1.081725,0.74383,4.0915071,-0.0201097,-0.0000015,0.1022873,-0.0002517,-2.00E-07
119,144,24.8795376,-45.0069046,-0.0188612,1.8166879,0.9225569,0.7506413,-3.8381741,0.0818378,0.0000014,0.0007858,0.0959892,-1.50E-06
119,143,28.4181023,-42.6148529,0.0017465,2.3958898,1.081725,0.74383,-4.091548,0.0197112,-0.0000006,0.0001545,0.1022911,0
119,142,31.5963421,49.9567184,-0.0188576,1.8166879,0.9225569,0.7506413,-3.8364026,0.0025197,0.0000012,-2.67E-05,-0.0959282,-1.90E-06
119,141,35.0959091,44.9588013,0.0017464,2.3958898,1.081725,0.74383,-4.0915556,0.000554,-0.0000005,0,-0.1022911,0
120,146,-12.9665241,6.0808125,-0.0188891,1.8166879,0.9225569,0.7506413,3.838373,-0.0189884,0.0000015,0.095954,-0.0002384,-1.62E-05
120,145,-7.8696332,2.5682538,0.0017312,2.3958898,1.081725,0.74383,4.0915138,-0.0201098,0.0000013,0.1022887,-0.000252,2.00E-07
120,144,24.8802967,-44.9108925,-0.018877,1.8166879,0.9225569,0.7506413,-3.840248,0.0790405,0.0000017,0.0007591,0.0960121,-1.58E-05
120,143,28.4182472,-42.5125618,0.0017465,2.3958898,1.081725,0.74383,-4.0915504,0.0186511,0.0000001,0.0001449,0.1022911,0
120,142,31.5963192,49.8607674,-0.0188739,1.8166879,0.9225569,0.7506413,-3.8384191,0.0021676,0.0000005,-2.29E-05,-0.095951,-1.63E-05
120,141,35.0959091,44.856514,0.0017464,2.3958898,1.081725,0.74383,-4.0915627,0.0003991,-0.0000002,0,-0.1022873,0
121,146,-12.8704243,6.080574,-0.0189171,1.8166879,0.9225569,0.7506413,3.8452039,-0.0190186,0.0000021,0.0960998,-0.0002385,-2.80E-05
121,145,-7.7673454,2.568002,0.001731,2.3958898,1.081725,0.74383,4.0915162,-0.02011,-0.0000016,0.1022878,-0.0002518,-2.00E-07
121,144,24.8810349,-44.8147354,-0.0189045,1.8166879,0.9225569,0.7506413,-3.8471301,0.0765306,0.0000012,0.0007382,0.0961571,-2.75E-05
121,143,28.4183807,-42.4102707,0.0017465,2.3958898,1.081725,0.74383,-4.0915456,0.0176441,-0.0000013,0.0001335,0.1022911,0
121,142,31.5962906,49.7646637,-0.0189019,1.8166879,0.9225569,0.7506413,-3.8452493,0.0028059,0.0000014,-2.86E-05,-0.0961037,-2.80E-05
121,141,35.0959244,44.7542229,0.0017463,2.3958898,1.081725,0.74383,-4.0915648,-0.0004325,-0.0000013,1.53E-05,-0.1022911,-1.00E-07
122,146,-12.7740717,6.0803361,-0.0189545,1.8166879,0.9225569,0.7506413,3.8563306,-0.0190729,0.000002,0.0963526,-0.0002379,-3.74E-05
122,145,-7.6650567,2.5677502,0.0017312,2.3958898,1.081725,0.74383,4.0915147,-0.0201101,0.000001,0.1022887,-0.0002518,2.00E-07
122,144,24.881752,-44.7183189,-0.0189414,1.8166879,0.9225569,0.7506413,-3.8583037,0.0742457,0.0000025,0.0007171,0.0964165,-3.69E-05
122,143,28.4185085,-42.3079834,0.0017466,2.3958898,1.081725,0.74383,-4.0915358,0.0166427,-0.0000021,0.0001278,0.1022873,1.00E-07
122,142,31.5962639,49.6683044,-0.0189393,1.8166879,0.9225569,0.7506413,-3.8563765,0.0022697,-0.0000003,-2.67E-05,-0.0963593,-3.74E-05
122,141,35.0959358,44.6519318,0.0017464,2.3958898,1.081725,0.74383,-4.0915638,-0.0004623,-0.000001,1.14E-05,-0.1022911,1.00E-07
123,146,-12.6773663,6.0800967,-0.0189987,1.8166879,0.9225569,0.7506413,3.8713041,-0.0191454,0.0000022,0.0967054,-0.0002394,-4.42E-05
123,145,-7.5627689,2.5674985,0.001731,2.3958898,1.081725,0.74383,4.0915104,-0.02011,-0.0000015,0.1022878,-0.0002517,-2.00E-07
123,144,24.8824558,-44.6215515,-0.0189853,1.8166879,0.9225569,0.7506413,-3.87332,0.0721585,0.0000017,0.0007038,0.0967674,-4.39E-05
123,143,28.4186249,-42.2056961,0.0017465,2.3958898,1.081725,0.74383,-4.0915251,0.0157143,0.000002,0.0001164,0.1022873,-1.00E-07
123,142,31.5962448,49.5716057,-0.0189836,1.8166879,0.9225569,0.7506413,-3.8713505,0.0020729,0.0000017,-1.91E-05,-0.0966987,-4.43E-05
123,141,35.0959511,44.5496407,0.0017463,2.3958898,1.081725,0.74383,-4.0915599,-0.0002783,-0.0000014,1.53E-05,-0.1022911,-1.00E-07
124,146,-12.5802231,6.0798569,-0.0190476,1.8166879,0.9225569,0.7506413,3.8897277,-0.0192401,0.0000021,0.0971432,-0.0002398,-4.89E-05
124,145,-7.4604802,2.5672467,0.0017312,2.3958898,1.081725,0.74383,4.0915047,-0.02011,0.0000013,0.1022887,-0.0002518,2.00E-07
124,144,24.8831444,-44.5243492,-0.0190338,1.8166879,0.9225569,0.7506413,-3.8917183,0.0702581,0.0000017,0.0006886,0.0972023,-4.85E-05
124,143,28.4187374,-42.1034088,0.0017466,2.3958898,1.081725,0.74383,-4.0915145,0.0148198,0.0000001,0.0001125,0.1022873,1.00E-07
124,142,31.5962181,49.4744606,-0.0190325,1.8166879,0.9225569,0.7506413,-3.8897736,0.0025631,0.0000016,-2.67E-05,-0.0971451,-4.89E-05
124,141,35.0959702,44.4473534,0.0017464,2.3958898,1.081725,0.74383,-4.0915543,-0.0007615,-0.0000018,1.91E-05,-0.1022873,1.00E-07
125,146,-12.4825697,6.0796151,-0.0190991,1.8166879,0.9225569,0.7506413,3.9107975,-0.019347,0.0000015,0.0976534,-0.0002418,-5.15E-05
125,145,-7.3581924,2.5669949,0.001731,2.3958898,1.081725,0.74383,4.0914995,-0.02011,-0.0000016,0.1022878,-0.0002518,-2.00E-07
125,144,24.8838177,-44.4266434,-0.019085,1.8166879,0.9225569,0.7506413,-3.912618,0.0684723,0.0000019,0.0006733,0.0977058,-5.12E-05
125,143,28.4188423,-42.0011177,0.0017465,2.3958898,1.081725,0.74383,-4.0915067,0.0140544,0,0.0001049,0.1022911,-1.00E-07
125,142,31.5961933,49.3768044,-0.019084,1.8166879,0.9225569,0.7506413,-3.9108438,0.0020236,0.0000019,-2.48E-05,-0.0976562,-5.15E-05
125,141,35.0959892,44.3450623,0.0017463,2.3958898,1.081725,0.74383,-4.0915485,-0.0009845,-0.0000015,1.90E-05,-0.1022911,-1.00E-07
126,146,-12.3843651,6.0793729,-0.0191509,1.8166879,0.9225569,0.7506413,3.9331452,-0.0194633,0.000002,0.0982046,-0.0002422,-5.18E-05
126,145,-7.2559037,2.5667431,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.0201099,0.0000014,0.1022887,-0.0002518,2.00E-07
126,144,24.8844795,-44.328392,-0.0191363,1.8166879,0.9225569,0.7506413,-3.9346703,0.0668144,0.0000015,0.0006618,0.0982514,-5.13E-05
126,143,28.4189377,-41.8988266,0.0017465,2.3958898,1.081725,0.74383,-4.0915029,0.013135,0.0000019,9.54E-05,0.1022911,0
126,142,31.5961761,49.2785988,-0.0191358,1.8166879,0.9225569,0.7506413,-3.9331923,0.0018195,0.0000015,-1.72E-05,-0.0982056,-5.18E-05
126,141,35.0960083,44.2427711,0.0017464,2.3958898,1.081725,0.74383,-4.0915432,-0.0008064,-0.0000018,1.91E-05,-0.1022912,1.00E-07
127,146,-12.2856026,6.0791287,-0.0192002,1.8166879,0.9225569,0.7506413,3.9554223,-0.01958,0.0000014,0.0987625,-0.0002442,-4.93E-05
127,145,-7.153616,2.5664916,0.001731,2.3958898,1.081725,0.74383,4.0914885,-0.0201101,-0.0000015,0.1022877,-0.0002515,-2.00E-07
127,144,24.8851337,-44.2295876,-0.0191848,1.8166879,0.9225569,0.7506413,-3.9565517,0.0652846,0.0000008,0.0006542,0.0988044,-4.85E-05
127,143,28.4190273,-41.7965355,0.0017465,2.3958898,1.081725,0.74383,-4.0915039,0.0123445,-0.0000003,8.96E-05,0.1022911,0
127,142,31.5961609,49.1798363,-0.0191851,1.8166879,0.9225569,0.7506413,-3.9554695,0.0016397,0.0000011,-1.52E-05,-0.0987625,-4.93E-05
127,141,35.0960236,44.1404839,0.0017464,2.3958898,1.081725,0.74383,-4.0915385,-0.0009039,-0.0000018,1.53E-05,-0.1022872,0
128,146,-12.1863098,6.0788837,-0.0192444,1.8166879,0.9225569,0.7506413,3.9763614,-0.019691,0.0000016,0.0992928,-0.000245,-4.42E-05
128,145,-7.0513272,2.5662398,0.0017312,2.3958898,1.081725,0.74383,4.0914861,-0.0201102,0.0000022,0.1022888,-0.0002518,2.00E-07
128,144,24.8857784,-44.1302719,-0.0192282,1.8166879,0.9225569,0.7506413,-3.9770247,0.0637717,0.000002,0.0006447,0.0993157,-4.34E-05
128,143,28.4186401,-41.6942673,0.0017467,2.3958898,1.081725,0.74383,-4.0907628,-0.0230061,0.0000003,-0.0003872,0.1022682,2.00E-07
128,142,31.5961494,49.0805473,-0.0192293,1.8166879,0.9225569,0.7506413,-3.9764089,0.0014735,0.0000012,-1.15E-05,-0.099289,-4.42E-05
128,141,35.0960503,44.0381927,0.0017464,2.3958898,1.081725,0.74383,-4.0915351,-0.0010243,-0.0000018,2.67E-05,-0.1022912,0
129,146,-12.0865412,6.0786362,-0.0192816,1.8166879,0.9225569,0.7506413,3.9948294,-0.0197901,0.0000015,0.0997686,-0.0002475,-3.72E-05
129,145,-6.9490399,2.5659881,0.001731,2.3958898,1.081725,0.74383,4.0914852,-0.0201101,-0.0000014,0.1022873,-0.0002517,-2.00E-07
129,144,24.8864155,-44.0304909,-0.0192646,1.8166879,0.9225569,0.7506413,-3.9949866,0.0623372,0.0000015,0.0006371,0.099781,-3.64E-05
129,143,28.4179611,-41.5920067,0.0017467,2.3958898,1.081725,0.74383,-4.0907476,-0.032884,0.0000015,-0.000679,0.1022606,0
129,142,31.5961304,48.9807816,-0.0192664,1.8166879,0.9225569,0.7506413,-3.9948772,0.0019884,0.0000014,-1.90E-05,-0.0997657,-3.71E-05
129,141,35.0960579,43.9359016,0.0017463,2.3958898,1.081725,0.74383,-4.0915337,-0.0002181,-0.0000023,7.60E-06,-0.1022911,-1.00E-07
130,146,-11.9863777,6.0783892,-0.0193098,1.8166879,0.9225569,0.7506413,4.0098841,-0.0198727,0.000001,0.1001635,-0.000247,-2.82E-05
130,145,-6.8467507,2.5657363,0.0017312,2.3958898,1.081725,0.74383,4.0914852,-0.02011,0.0000019,0.1022892,-0.0002518,2.00E-07
130,144,24.887043,-43.9303207,-0.0192919,1.8166879,0.9225569,0.7506413,-4.0095246,0.0609164,0.0000015,0.0006275,0.1001702,-2.73E-05
130,143,28.4171753,-41.4897308,0.0017467,2.3958898,1.081725,0.74383,-4.0908617,-0.0395469,-0.0000007,-0.0007858,0.1022759,0
130,142,31.5961056,48.8806152,-0.0192946,1.8166879,0.9225569,0.7506413,-4.0099316,0.0021299,0.000001,-2.48E-05,-0.1001664,-2.82E-05
130,141,35.0960579,43.8336105,0.0017463,2.3958898,1.081725,0.74383,-4.0915341,-0.0000973,0.0000003,0,-0.1022911,0
131,146,-11.8859167,6.0781403,-0.0193279,1.8166879,0.9225569,0.7506413,4.0208117,-0.019935,0.0000008,0.100461,-0.0002489,-1.81E-05
131,145,-6.7444634,2.5654845,0.001731,2.3958898,1.081725,0.74383,4.0914866,-0.0201098,-0.0000018,0.1022873,-0.0002518,-2.00E-07
131,144,24.887661,-43.8298759,-0.0193093,1.8166879,0.9225569,0.7506413,-4.0199599,0.0595101,0.0000007,0.000618,0.1004448,-1.74E-05
131,143,28.4163227,-41.387455,0.0017467,2.3958898,1.081725,0.74383,-4.0910333,-0.0446255,0.0000022,-0.0008526,0.1022758,0
131,142,31.5960884,48.7801552,-0.0193127,1.8166879,0.9225569,0.7506413,-4.0208604,0.0015525,-0.0000001,-1.72E-05,-0.10046,-1.81E-05
131,141,35.0960579,43.7313232,0.0017464,2.3958898,1.081725,0.74383,-4.0915361,-0.0000374,-0.000001,0,-0.1022873,1.00E-07
132,146,-11.7852716,6.0778909,-0.0193352,1.8166879,0.9225569,0.7506413,4.0271726,-0.0199725,0.000001,0.1006451,-0.0002494,-7.30E-06
132,145,-6.6421747,2.5652328,0.0017312,2.3958898,1.081725,0.74383,4.091489,-0.0201098,0.0000019,0.1022887,-0.0002517,2.00E-07
132,144,24.8882656,-43.7292557,-0.0193159,1.8166879,0.9225569,0.7506413,-4.0258819,0.0580818,-0.0000002,0.0006046,0.1006202,-6.60E-06
132,143,28.4154224,-41.2851753,0.0017466,2.3958898,1.081725,0.74383,-4.0912092,-0.0488754,-0.0000006,-0.0009003,0.1022797,-1.00E-07
132,142,31.5960751,48.679512,-0.01932,1.8166879,0.9225569,0.7506413,-4.0272215,0.0013171,0.0000001,-1.33E-05,-0.1006432,-7.30E-06
132,141,35.0960579,43.6290321,0.0017464,2.3958898,1.081725,0.74383,-4.0915389,-0.0000141,-0.0000008,0,-0.1022911,0
133,146,-11.6845598,6.0776429,-0.0193318,1.8166879,0.9225569,0.7506413,4.0288229,-0.0199863,0.0000011,0.1007118,-0.000248,3.40E-06
133,145,-6.539887,2.564981,0.001731,2.3958898,1.081725,0.74383,4.0914918,-0.0201098,-0.0000022,0.1022877,-0.0002518,-2.00E-07
133,144,24.8888626,-43.6285744,-0.019312,1.8166879,0.9225569,0.7506413,-4.0271712,0.0567084,0.0000003,0.000597,0.1006813,3.90E-06
133,143,28.414484,-41.1828957,0.0017465,2.3958898,1.081725,0.74383,-4.0913544,-0.0525754,0.0000023,-0.0009384,0.1022796,-1.00E-07
133,142,31.5960598,48.5787964,-0.0193166,1.8166879,0.9225569,0.7506413,-4.0288717,0.0017886,0.0000006,-1.53E-05,-0.1007156,3.40E-06
133,141,35.0960579,43.526741,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,0.0000016,-0.0000008,0,-0.1022911,0
134,146,-11.5838947,6.0773935,-0.0193184,1.8166879,0.9225569,0.7506413,4.0259428,-0.0199751,0.0000006,0.1006651,-0.0002494,1.34E-05
134,145,-6.4375982,2.5647292,0.0017312,2.3958898,1.081725,0.74383,4.0914947,-0.0201099,0.0000019,0.1022888,-0.0002518,2.00E-07
134,144,24.8894444,-43.5279465,-0.019298,1.8166879,0.9225569,0.7506413,-4.0240343,0.0554004,-0.0000005,0.0005818,0.1006279,1.40E-05
134,143,28.4135151,-41.0806046,0.0017464,2.3958898,1.081725,0.74383,-4.0914413,-0.0559655,-0.0000018,-0.0009689,0.1022911,-1.00E-07
134,142,31.5960369,48.4781342,-0.0193031,1.8166879,0.9225569,0.7506413,-4.0259916,0.0018965,0,-2.29E-05,-0.1006622,1.35E-05
134,141,35.0960579,43.4244537,0.0017464,2.3958898,1.081725,0.74383,-4.0915446,0.0000098,-0.0000012,0,-0.1022873,0
135,146,-11.4833813,6.0771446,-0.0192961,1.8166879,0.9225569,0.7506413,4.0190616,-0.0199433,0.0000003,0.1005134,-0.0002489,2.23E-05
135,145,-6.3353105,2.5644774,0.001731,2.3958898,1.081725,0.74383,4.0914961,-0.02011,-0.0000021,0.1022877,-0.0002518,-2.00E-07
135,144,24.8900242,-43.4274788,-0.0192759,1.8166879,0.9225569,0.7506413,-4.0170125,0.0540519,0.0000004,0.0005798,0.1004677,2.21E-05
135,143,28.4125156,-40.9783134,0.0017464,2.3958898,1.081725,0.74383,-4.0914612,-0.059114,0.0000022,-0.0009995,0.1022912,0
135,142,31.5960121,48.3776207,-0.0192809,1.8166879,0.9225569,0.7506413,-4.0191108,0.001965,0.0000004,-2.48E-05,-0.1005135,0.0000222
135,141,35.0960579,43.3221626,0.0017464,2.3958898,1.081725,0.74383,-4.091547,0.0000138,-0.0000012,0,-0.1022911,0
136,146,-11.3831015,6.0768957,-0.0192669,1.8166879,0.9225569,0.7506413,4.008908,-0.0198946,0.0000005,0.1002798,-0.0002489,2.92E-05
136,145,-6.2330217,2.5642257,0.0017312,2.3958898,1.081725,0.74383,4.0914966,-0.02011,0.0000022,0.1022888,-0.0002517,2.00E-07
136,144,24.8905907,-43.3272438,-0.0192468,1.8166879,0.9225569,0.7506413,-4.0068322,0.0527587,-0.0000004,0.0005665,0.100235,2.91E-05
136,143,28.4114952,-40.8760223,0.0017464,2.3958898,1.081725,0.74383,-4.0914169,-0.0620819,-0.0000006,-0.0010204,0.1022911,0
136,142,31.5959911,48.2773438,-0.0192518,1.8166879,0.9225569,0.7506413,-4.0089575,0.0020095,0.0000006,-2.10E-05,-0.1002769,2.91E-05
136,141,35.0960579,43.2198715,0.0017464,2.3958898,1.081725,0.74383,-4.0915475,0.0000159,-0.0000009,0,-0.1022911,0
137,146,-11.2831249,6.0766473,-0.0192328,1.8166879,0.9225569,0.7506413,3.9963277,-0.019831,0.0000002,0.0999766,-0.0002484,3.41E-05
137,145,-6.130734,2.5639739,0.001731,2.3958898,1.081725,0.74383,4.0914966,-0.0201099,-0.0000017,0.1022877,-0.0002518,-2.00E-07
137,144,24.8911476,-43.227314,-0.0192132,1.8166879,0.9225569,0.7506413,-3.9943295,0.0515515,0.0000005,0.0005569,0.0999298,3.36E-05
137,143,28.4104481,-40.7737312,0.0017465,2.3958898,1.081725,0.74383,-4.0913223,-0.0648879,-0.0000007,-0.0010471,0.1022911,1.00E-07
137,142,31.5959663,48.1773682,-0.0192177,1.8166879,0.9225569,0.7506413,-3.9963768,0.0020369,0.0000008,-2.48E-05,-0.0999756,3.41E-05
137,141,35.0960579,43.1175804,0.0017464,2.3958898,1.081725,0.74383,-4.0915475,0.0000168,-0.0000009,0,-0.1022911,0
138,146,-11.1834917,6.0763998,-0.0191962,1.8166879,0.9225569,0.7506413,3.982227,-0.019759,0,0.0996332,-0.0002475,3.66E-05
138,145,-6.0284452,2.5637221,0.0017312,2.3958898,1.081725,0.74383,4.0914966,-0.0201099,0.0000023,0.1022888,-0.0002518,2.00E-07
138,144,24.8916969,-43.1277199,-0.0191772,1.8166879,0.9225569,0.7506413,-3.9804004,0.0503055,0.0000004,0.0005493,0.0995941,3.60E-05
138,143,28.4093761,-40.6714439,0.0017465,2.3958898,1.081725,0.74383,-4.091194,-0.0675246,-0.0000009,-0.001072,0.1022873,0
138,142,31.5959435,48.0777321,-0.0191811,1.8166879,0.9225569,0.7506413,-3.9822758,0.0020519,-0.0000001,-2.28E-05,-0.0996361,3.66E-05
138,141,35.096077,43.0152931,0.0017463,2.3958898,1.081725,0.74383,-4.0915451,-0.0012996,-0.0000006,1.91E-05,-0.1022873,-1.00E-07
139,146,-11.0842247,6.0761533,-0.0191593,1.8166879,0.9225569,0.7506413,3.9675227,-0.0196833,-0.0000002,0.099267,-0.0002465,3.69E-05
139,145,-5.9261575,2.5634704,0.001731,2.3958898,1.081725,0.74383,4.0914966,-0.0201099,-0.0000016,0.1022877,-0.0002517,-2.00E-07
139,144,24.8922329,-43.028492,-0.019141,1.8166879,0.9225569,0.7506413,-3.9659447,0.0491732,-0.0000005,0.000536,0.0992279,3.62E-05
139,143,28.4082851,-40.5691605,0.0017464,2.3958898,1.081725,0.74383,-4.091052,-0.0700591,0.0000021,-0.001091,0.1022834,-1.00E-07
139,142,31.5959263,47.978466,-0.0191442,1.8166879,0.9225569,0.7506413,-3.9675718,0.0013986,0.0000008,-1.72E-05,-0.0992661,3.69E-05
139,141,35.0961037,42.913002,0.0017464,2.3958898,1.081725,0.74383,-4.0915451,-0.0016541,0.0000002,2.67E-05,-0.1022911,1.00E-07
140,146,-10.9853182,6.0759082,-0.0191242,1.8166879,0.9225569,0.7506413,3.9530988,-0.0196085,0,0.0989065,-0.0002451,3.51E-05
140,145,-5.8238688,2.5632186,0.0017312,2.3958898,1.081725,0.74383,4.0914966,-0.0201098,0.0000019,0.1022887,-0.0002518,2.00E-07
140,144,24.892765,-42.929615,-0.0191068,1.8166879,0.9225569,0.7506413,-3.9518298,0.0480795,-0.0000009,0.0005321,0.098877,3.42E-05
140,143,28.4071732,-40.466877,0.0017465,2.3958898,1.081725,0.74383,-4.0909133,-0.0725107,-0.0000007,-0.0011119,0.1022835,1.00E-07
140,142,31.5959072,47.8795586,-0.0191091,1.8166879,0.9225569,0.7506413,-3.9531476,0.0017672,0.0000007,-1.91E-05,-0.0989074,3.51E-05
140,141,35.0961189,42.8107109,0.0017463,2.3958898,1.081725,0.74383,-4.0915446,-0.00061,-0.0000011,1.52E-05,-0.1022911,-1.00E-07
141,146,-10.8867531,6.0756626,-0.0190928,1.8166879,0.9225569,0.7506413,3.9397651,-0.0195365,-0.0000002,0.0985651,-0.0002456,3.14E-05
141,145,-5.7215815,2.5629668,0.001731,2.3958898,1.081725,0.74383,4.0914961,-0.0201098,-0.0000017,0.1022873,-0.0002518,-2.00E-07
141,144,24.8932858,-42.8310623,-0.0190764,1.8166879,0.9225569,0.7506413,-3.9388442,0.0470931,0.0000002,0.0005208,0.0985527,3.04E-05
141,143,28.4060402,-40.3645973,0.0017465,2.3958898,1.081725,0.74383,-4.090796,-0.0747631,-0.0000015,-0.001133,0.1022797,0
141,142,31.5958862,47.7809944,-0.0190777,1.8166879,0.9225569,0.7506413,-3.9398142,0.0018125,0.0000007,-2.10E-05,-0.0985642,3.14E-05
141,141,35.0961266,42.7084236,0.0017463,2.3958898,1.081725,0.74383,-4.0915441,-0.0004878,-0.0000008,7.70E-06,-0.1022873,0
142,146,-10.7884846,6.075419,-0.0190667,1.8166879,0.9225569,0.7506413,3.9282253,-0.0194751,0.0000003,0.0982685,-0.0002436,2.61E-05
142,145,-5.6192923,2.5627151,0.0017312,2.3958898,1.081725,0.74383,4.0914956,-0.0201098,0.0000018,0.1022892,-0.0002517,2.00E-07
142,144,24.8937988,-42.7328072,-0.0190512,1.8166879,0.9225569,0.7506413,-3.927671,0.0461404,-0.0000006,0.000513,0.0982551,2.52E-05
142,143,28.4048901,-40.2623215,0.0017466,2.3958898,1.081725,0.74383,-4.0907035,-0.0769821,-0.0000016,-0.0011501,0.1022758,1.00E-07
142,142,31.5958614,47.6827278,-0.0190516,1.8166879,0.9225569,0.7506413,-3.9282745,0.0018371,0.0000012,-2.48E-05,-0.0982666,2.61E-05
142,141,35.0961304,42.6061325,0.0017463,2.3958898,1.081725,0.74383,-4.0915441,-0.000434,-0.000001,3.80E-06,-0.1022911,0
143,146,-10.6904602,6.0751758,-0.0190469,1.8166879,0.9225569,0.7506413,3.9190454,-0.0194253,0.0000006,0.0980244,-0.0002432,1.98E-05
143,145,-5.517005,2.5624633,0.001731,2.3958898,1.081725,0.74383,4.0914947,-0.0201098,-0.0000014,0.1022873,-0.0002518,-2.00E-07
143,144,24.8943062,-42.6347847,-0.0190322,1.8166879,0.9225569,0.7506413,-3.9188543,0.0453685,0,0.0005074,0.0980225,1.90E-05
143,143,28.4037209,-40.1600418,0.0017466,2.3958898,1.081725,0.74383,-4.0906402,-0.0790893,-0.0000014,-0.0011692,0.1022797,0
143,142,31.5958385,47.5847015,-0.0190318,1.8166879,0.9225569,0.7506413,-3.9190942,0.0018533,0.0000012,-2.29E-05,-0.0980263,1.98E-05
143,141,35.0961533,42.5038414,0.0017464,2.3958898,1.081725,0.74383,-4.0915422,-0.0013399,-0.0000002,2.29E-05,-0.1022911,1.00E-07
144,146,-10.5926113,6.0749335,-0.0190342,1.8166879,0.9225569,0.7506413,3.9126294,-0.019389,0.0000004,0.0978489,-0.0002423,1.27E-05
144,145,-5.4147162,2.5622115,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.0201098,0.0000016,0.1022888,-0.0002518,2.00E-07
144,144,24.8948097,-42.5369263,-0.0190203,1.8166879,0.9225569,0.7506413,-3.9127815,0.044513,-0.0000009,0.0005035,0.0978584,1.19E-05
144,143,28.4025345,-40.057766,0.0017467,2.3958898,1.081725,0.74383,-4.0906059,-0.0810805,-0.0000011,-0.0011864,0.1022758,1.00E-07
144,142,31.5958176,47.4868507,-0.0190192,1.8166879,0.9225569,0.7506413,-3.9126781,0.0018607,0.0000013,-2.09E-05,-0.0978508,1.26E-05
144,141,35.0961838,42.4015503,0.0017463,2.3958898,1.081725,0.74383,-4.0915412,-0.0019614,0.0000003,3.05E-05,-0.1022911,-1.00E-07
145,146,-10.4948635,6.0746918,-0.019029,1.8166879,0.9225569,0.7506413,3.9092036,-0.0193677,-0.0000001,0.0977478,-0.0002417,5.20E-06
